filename,time_s,peak_memory_mb
img_0.npy,10.57,1223.76
img_1.npy,9.88,1224.11
img_10.npy,9.72,1223.85
img_100.npy,9.00,1223.88
img_101.npy,9.47,1223.30
img_102.npy,9.68,1223.97
img_103.npy,9.76,1224.03
img_104.npy,8.94,1223.57
img_105.npy,9.21,1226.73
img_106.npy,9.35,1223.59
img_107.npy,9.76,1224.01
img_108.npy,9.04,1223.52
img_109.npy,9.04,1223.74
img_11.npy,9.15,1224.00
img_110.npy,9.56,1223.76
img_111.npy,9.21,1223.72
img_112.npy,9.03,1224.16
img_113.npy,8.97,1223.63
img_114.npy,8.69,1223.59
img_115.npy,8.90,1224.02
img_116.npy,8.82,1223.70
img_117.npy,9.15,1223.00
img_118.npy,8.99,1223.93
img_119.npy,9.27,1222.71
img_12.npy,9.52,1223.82
img_120.npy,8.68,1223.70
img_121.npy,9.37,1223.82
img_122.npy,9.28,1223.61
img_123.npy,9.16,1223.65
img_124.npy,8.91,1224.17
img_125.npy,9.92,1223.72
img_126.npy,9.51,1228.05
img_127.npy,9.43,1224.05
img_128.npy,9.54,1223.71
img_129.npy,9.06,1223.98
img_13.npy,9.85,1223.52
img_130.npy,9.24,1223.72
img_131.npy,9.56,1223.96
img_132.npy,9.40,1223.34
img_133.npy,9.24,1223.68
img_134.npy,9.21,1223.75
img_135.npy,9.54,1223.88
img_136.npy,9.36,1223.90
img_137.npy,8.88,1223.57
img_138.npy,9.21,1223.78
img_139.npy,9.68,1224.04
img_14.npy,9.14,1223.77
img_140.npy,9.33,1224.02
img_141.npy,9.50,1223.92
img_142.npy,8.93,1223.83
img_143.npy,9.12,1223.82
img_144.npy,8.81,1224.04
img_145.npy,9.70,1223.64
img_146.npy,8.99,1223.77
img_147.npy,9.17,1223.74
img_148.npy,8.79,1223.76
img_149.npy,9.16,1223.29
img_15.npy,9.35,1223.82
img_150.npy,9.20,1223.53
img_151.npy,8.98,1223.53
img_152.npy,9.19,1223.97
img_153.npy,9.44,1223.55
img_154.npy,8.68,1223.77
img_155.npy,9.14,1223.60
img_156.npy,9.45,1223.54
img_157.npy,9.58,1223.42
img_158.npy,9.25,1223.93
img_159.npy,9.73,1224.00
img_16.npy,9.37,1223.67
img_160.npy,8.91,1223.52
img_161.npy,8.46,1223.70
img_162.npy,9.43,1223.44
img_163.npy,9.14,1223.82
img_164.npy,8.87,1223.74
img_165.npy,10.00,1226.35
