filename,time_s,peak_memory_mb
img_0.npy,3.55,144.50
img_1.npy,3.13,124.95
img_10.npy,3.26,115.71
img_100.npy,3.20,125.45
img_1000.npy,3.50,130.25
img_1001.npy,3.24,126.49
img_1002.npy,3.58,142.20
img_1003.npy,3.15,197.32
img_1004.npy,3.38,131.34
img_1005.npy,3.06,116.45
img_1006.npy,3.05,150.84
img_1007.npy,3.03,131.23
img_1008.npy,3.29,130.97
img_1009.npy,3.42,129.42
img_101.npy,2.93,132.93
img_1010.npy,3.27,133.34
img_1011.npy,3.40,127.89
img_1012.npy,3.17,122.96
img_1013.npy,3.14,125.30
img_1014.npy,3.07,132.01
img_1015.npy,3.08,133.83
img_1016.npy,3.10,122.00
img_1017.npy,2.97,182.46
img_1018.npy,2.95,167.12
img_1019.npy,3.43,126.47
img_102.npy,3.36,123.18
img_1020.npy,3.10,154.60
img_1021.npy,3.17,142.88
img_1022.npy,3.22,122.48
img_1023.npy,3.30,130.40
img_1024.npy,3.07,135.01
img_1025.npy,3.18,130.90
img_1026.npy,3.09,127.30
img_1027.npy,3.20,128.70
img_1028.npy,3.46,182.72
img_1029.npy,3.14,176.59
img_103.npy,3.06,131.55
img_1030.npy,2.99,123.38
img_1031.npy,3.29,111.90
img_1032.npy,3.03,191.29
img_1033.npy,3.18,129.43
img_1034.npy,3.48,121.05
img_1035.npy,3.28,115.41
img_1036.npy,2.95,166.93
img_1037.npy,2.84,180.27
img_1038.npy,3.46,117.14
img_1039.npy,3.10,135.73
img_104.npy,3.05,128.66
img_1040.npy,3.23,132.28
img_1041.npy,3.23,127.62
img_1042.npy,3.02,154.49
img_1043.npy,2.97,146.06
img_1044.npy,3.37,129.02
img_1045.npy,3.86,117.33
img_1046.npy,3.27,121.33
img_1047.npy,3.04,148.79
img_1048.npy,3.32,155.29
img_1049.npy,3.15,120.37
img_105.npy,3.27,132.35
img_1050.npy,2.98,183.89
img_1051.npy,3.19,139.25
img_1052.npy,3.31,126.96
img_1053.npy,3.35,128.46
img_1054.npy,3.18,180.84
img_1055.npy,3.04,175.66
img_1056.npy,3.37,122.59
img_1057.npy,3.17,156.90
img_1058.npy,2.99,180.57
img_1059.npy,3.38,145.04
img_106.npy,3.07,124.04
img_1060.npy,3.00,119.38
img_1061.npy,3.19,166.57
img_1062.npy,3.47,127.03
img_1063.npy,2.99,116.74
img_1064.npy,3.01,175.95
img_1065.npy,3.13,132.14
img_1066.npy,3.12,126.50
img_1067.npy,3.16,130.72
img_1068.npy,3.09,168.75
img_1069.npy,3.49,129.80
img_107.npy,3.62,120.39
img_1070.npy,2.88,152.48
img_1071.npy,3.34,164.43
img_1072.npy,3.23,131.46
img_1073.npy,3.26,122.87
img_1074.npy,3.47,120.94
img_1075.npy,3.44,169.30
img_1076.npy,3.08,154.64
img_1077.npy,3.47,126.66
img_1078.npy,3.28,120.46
img_1079.npy,3.26,147.18
img_108.npy,3.14,200.16
img_1080.npy,3.23,130.74
img_1081.npy,3.49,122.18
img_1082.npy,2.95,131.27
img_1083.npy,3.32,144.21
img_1084.npy,3.46,128.90
img_1085.npy,3.19,126.82
img_1086.npy,3.10,163.76
img_1087.npy,2.99,147.63
img_1088.npy,3.49,129.47
img_1089.npy,3.22,140.64
img_109.npy,3.25,154.93
img_1090.npy,2.93,185.42
img_1091.npy,3.42,124.52
img_1092.npy,3.38,130.56
img_1093.npy,2.95,193.40
img_1094.npy,2.97,183.16
img_1095.npy,3.42,121.39
img_1096.npy,3.17,137.56
img_1097.npy,3.10,193.40
img_1098.npy,3.13,185.92
img_1099.npy,2.94,138.07
img_11.npy,3.18,170.77
img_110.npy,3.06,166.30
img_1100.npy,3.24,127.05
img_1101.npy,3.32,133.19
img_1102.npy,3.17,186.04
img_1103.npy,3.33,162.23
img_1104.npy,3.23,126.12
img_1105.npy,3.29,129.19
img_1106.npy,3.13,180.23
img_1107.npy,3.06,198.19
img_1108.npy,3.23,127.19
img_1109.npy,2.83,164.00
img_111.npy,3.06,164.16
img_1110.npy,3.35,136.63
img_1111.npy,3.07,117.68
img_1112.npy,3.39,145.46
img_1113.npy,3.30,172.28
img_1114.npy,3.22,148.83
img_1115.npy,3.17,124.74
img_1116.npy,3.43,171.98
img_1117.npy,2.75,193.80
img_1118.npy,3.34,125.07
img_1119.npy,3.17,126.21
img_112.npy,3.05,163.37
img_1120.npy,3.25,134.19
img_1121.npy,3.30,128.88
img_1122.npy,3.00,140.30
img_1123.npy,2.81,183.89
img_1124.npy,3.29,125.27
img_1125.npy,3.06,121.09
img_1126.npy,3.22,156.67
img_1127.npy,2.69,190.62
img_1128.npy,3.10,120.85
img_1129.npy,3.26,138.30
img_113.npy,3.16,154.13
img_1130.npy,3.12,129.38
img_1131.npy,2.96,116.26
img_1132.npy,3.30,126.54
img_1133.npy,3.13,138.05
img_1134.npy,2.93,124.76
img_1135.npy,3.52,122.87
img_1136.npy,3.07,136.21
img_1137.npy,2.92,184.04
img_1138.npy,2.98,126.82
img_1139.npy,2.91,120.27
img_114.npy,2.87,126.43
img_1140.npy,2.86,155.78
img_1141.npy,3.22,125.35
img_1142.npy,2.91,114.68
img_1143.npy,2.94,148.02
img_1144.npy,3.16,129.09
img_1145.npy,3.05,124.93
img_1146.npy,3.04,131.34
