filename,time_s,peak_memory_mb
img_0.npy,3.76,130.95
img_1.npy,3.14,124.18
img_10.npy,3.28,116.86
img_100.npy,3.24,125.25
img_1000.npy,3.50,130.25
img_1001.npy,3.13,130.33
img_1002.npy,3.48,135.41
img_1003.npy,3.31,129.86
img_1004.npy,3.39,130.30
img_1005.npy,3.16,123.93
img_1006.npy,3.13,171.07
img_1007.npy,2.90,190.57
img_1008.npy,3.27,129.48
img_1009.npy,3.35,121.55
img_101.npy,3.15,135.69
img_1010.npy,3.13,190.39
img_1011.npy,3.39,127.03
img_1012.npy,3.22,122.57
img_1013.npy,3.24,145.87
img_1014.npy,3.10,199.37
img_1015.npy,2.92,188.83
img_1016.npy,3.18,131.27
img_1017.npy,2.76,177.68
img_1018.npy,3.07,142.18
img_1019.npy,3.40,125.93
img_102.npy,3.47,124.90
img_1020.npy,3.15,147.23
img_1021.npy,3.01,161.16
img_1022.npy,3.22,123.23
img_1023.npy,3.23,123.71
img_1024.npy,3.29,132.72
img_1025.npy,3.07,191.27
img_1026.npy,3.04,128.18
img_1027.npy,3.10,121.17
img_1028.npy,3.45,126.59
img_1029.npy,3.25,136.70
img_103.npy,3.07,133.35
img_1030.npy,3.05,130.43
img_1031.npy,3.10,115.23
img_1032.npy,3.14,136.11
img_1033.npy,3.24,130.74
img_1034.npy,3.43,122.16
img_1035.npy,3.18,121.41
img_1036.npy,2.92,165.32
img_1037.npy,2.97,134.92
img_1038.npy,3.43,115.45
img_1039.npy,3.27,137.54
img_104.npy,3.37,197.83
img_1040.npy,2.87,199.37
img_1041.npy,3.25,131.51
img_1042.npy,3.10,161.94
img_1043.npy,2.82,174.29
img_1044.npy,3.36,128.58
img_1045.npy,3.86,116.95
img_1046.npy,3.36,122.16
img_1047.npy,3.08,166.18
img_1048.npy,3.20,153.56
img_1049.npy,3.09,120.00
img_105.npy,3.22,130.57
img_1050.npy,3.21,169.66
img_1051.npy,3.06,168.26
img_1052.npy,3.37,135.00
img_1053.npy,3.16,127.21
img_1054.npy,3.14,176.37
img_1055.npy,3.20,128.73
img_1056.npy,3.28,118.51
img_1057.npy,3.16,132.42
img_1058.npy,3.11,143.33
img_1059.npy,3.36,146.18
img_106.npy,3.16,125.14
img_1060.npy,3.04,128.76
