filename,time_s,peak_memory_mb
img_0.npy,3.33,120.15
img_1.npy,3.05,134.79
img_10.npy,3.21,185.59
img_100.npy,3.06,145.98
img_1000.npy,3.11,134.38
img_10000.npy,3.37,144.06
img_10001.npy,3.44,112.53
img_10002.npy,3.40,115.32
img_10003.npy,3.11,124.41
img_10004.npy,3.04,161.60
img_10005.npy,3.02,124.48
img_10006.npy,3.25,113.99
img_10007.npy,3.35,113.34
img_10008.npy,3.07,140.98
img_10009.npy,3.24,118.54
img_1001.npy,3.36,114.04
img_10010.npy,3.16,112.81
img_10011.npy,3.15,113.44
img_10012.npy,3.08,117.97
img_10013.npy,3.10,120.09
img_10014.npy,3.03,113.81
img_10015.npy,2.90,118.89
img_10016.npy,3.06,137.21
img_10017.npy,3.44,112.37
img_10018.npy,3.41,124.62
img_10019.npy,3.02,141.73
img_1002.npy,3.19,169.46
img_10020.npy,3.24,109.72
img_10021.npy,3.18,111.28
img_10022.npy,3.15,121.69
img_10023.npy,3.25,115.49
img_10024.npy,3.07,116.02
img_10025.npy,3.08,120.50
img_10026.npy,3.42,115.52
img_10027.npy,3.29,127.82
img_10028.npy,3.03,118.70
img_10029.npy,2.97,111.29
img_1003.npy,3.19,123.04
img_10030.npy,3.14,116.43
img_10031.npy,3.28,112.43
img_10032.npy,3.42,112.04
img_10033.npy,3.20,139.96
img_10034.npy,2.89,156.03
img_10035.npy,3.03,130.01
img_10036.npy,3.35,114.78
img_10037.npy,3.12,114.88
img_10038.npy,3.10,115.47
img_10039.npy,3.25,113.23
img_1004.npy,3.25,113.08
img_10040.npy,2.97,149.27
img_10041.npy,2.99,144.15
img_10042.npy,3.33,108.95
img_10043.npy,3.86,114.41
img_10044.npy,3.33,124.64
img_10045.npy,3.03,150.43
img_10046.npy,3.32,166.56
img_10047.npy,3.11,116.96
img_10048.npy,3.21,140.28
img_10049.npy,3.03,141.64
img_1005.npy,3.27,114.36
img_10050.npy,3.33,116.55
img_10051.npy,3.17,121.37
img_10052.npy,3.13,117.07
img_10053.npy,3.30,117.25
img_10054.npy,3.25,121.64
img_10055.npy,3.10,133.37
img_10056.npy,3.14,131.05
img_10057.npy,3.29,134.82
img_10058.npy,3.09,110.62
img_10059.npy,3.05,120.71
img_1006.npy,3.18,144.85
img_10060.npy,3.47,111.80
img_10061.npy,2.97,128.32
img_10062.npy,2.97,116.03
img_10063.npy,3.24,111.71
img_10064.npy,3.10,109.03
img_10065.npy,2.97,119.03
img_10066.npy,3.24,145.09
img_10067.npy,3.48,113.52
img_10068.npy,3.60,110.09
img_10069.npy,2.91,113.36
img_1007.npy,3.38,140.43
img_10070.npy,3.21,117.96
img_10071.npy,3.31,114.56
img_10072.npy,3.33,126.17
img_10073.npy,3.48,157.27
img_10074.npy,3.12,150.77
img_10075.npy,3.43,116.40
img_10076.npy,3.25,120.18
img_10077.npy,3.12,115.26
img_10078.npy,3.20,115.48
