filename,time_s,peak_memory_mb
img_0.npy,3.23,111.80
img_1.npy,3.11,132.33
img_10.npy,3.03,118.35
img_100.npy,3.33,122.12
img_1000.npy,3.17,111.56
img_10000.npy,3.40,136.59
img_10001.npy,3.41,114.38
img_10002.npy,3.40,118.58
img_10003.npy,3.10,111.12
img_10004.npy,3.04,147.21
img_10005.npy,3.02,124.04
img_10006.npy,3.26,114.30
img_10007.npy,3.36,117.29
img_10008.npy,3.06,152.02
img_10009.npy,3.25,121.12
img_1001.npy,3.36,116.48
img_10010.npy,3.16,119.34
img_10011.npy,3.15,116.62
img_10012.npy,3.09,118.36
img_10013.npy,3.07,117.57
img_10014.npy,3.04,117.97
img_10015.npy,2.92,116.91
img_10016.npy,3.07,154.68
img_10017.npy,3.42,110.54
img_10018.npy,3.41,110.91
img_10019.npy,2.99,137.50
img_1002.npy,3.22,150.80
img_10020.npy,3.24,109.18
img_10021.npy,3.17,106.87
img_10022.npy,3.15,135.06
img_10023.npy,3.24,120.64
img_10024.npy,3.07,112.61
img_10025.npy,3.08,117.72
img_10026.npy,3.42,116.50
img_10027.npy,3.29,133.79
img_10028.npy,3.05,124.07
img_10029.npy,2.95,111.09
img_1003.npy,3.19,134.32
img_10030.npy,3.14,125.40
img_10031.npy,3.26,111.27
img_10032.npy,3.41,108.63
img_10033.npy,3.21,125.36
img_10034.npy,2.89,168.06
img_10035.npy,3.02,119.72
img_10036.npy,3.36,115.84
img_10037.npy,3.12,114.33
img_10038.npy,3.03,116.16
img_10039.npy,3.32,112.61
img_1004.npy,3.25,124.06
img_10040.npy,2.98,152.48
img_10041.npy,3.00,135.21
img_10042.npy,3.32,109.56
img_10043.npy,3.89,108.50
img_10044.npy,3.31,114.96
img_10045.npy,3.02,134.28
img_10046.npy,3.33,172.61
img_10047.npy,3.12,112.16
img_10048.npy,3.20,136.43
img_10049.npy,3.02,137.26
img_1005.npy,3.27,119.59
img_10050.npy,3.33,109.18
img_10051.npy,3.17,133.43
img_10052.npy,3.12,117.16
img_10053.npy,3.29,115.60
img_10054.npy,3.25,105.26
img_10055.npy,3.11,129.05
img_10056.npy,3.14,124.52
img_10057.npy,3.29,131.60
img_10058.npy,3.09,105.23
img_10059.npy,3.04,141.57
img_1006.npy,3.18,150.93
img_10060.npy,3.47,109.62
img_10061.npy,2.95,127.86
img_10062.npy,3.01,118.30
img_10063.npy,3.23,112.77
img_10064.npy,3.09,108.12
img_10065.npy,2.98,121.86
img_10066.npy,3.24,150.75
img_10067.npy,3.48,114.42
img_10068.npy,3.61,114.80
img_10069.npy,2.91,118.75
img_1007.npy,3.55,137.74
img_10070.npy,3.04,160.48
img_10071.npy,3.32,112.21
img_10072.npy,3.32,133.22
img_10073.npy,3.48,146.43
img_10074.npy,3.13,142.38
img_10075.npy,3.42,115.45
img_10076.npy,3.26,114.93
img_10077.npy,3.12,110.68
img_10078.npy,3.20,114.62
img_10079.npy,3.37,115.87
img_1008.npy,3.43,110.90
img_10080.npy,3.04,107.20
img_10081.npy,3.25,124.94
img_10082.npy,3.26,111.25
img_10083.npy,3.33,106.62
img_10084.npy,3.11,115.46
img_10085.npy,3.20,169.44
img_10086.npy,3.31,116.27
img_10087.npy,3.08,107.67
img_10088.npy,3.25,154.19
img_10089.npy,3.16,122.07
img_1009.npy,3.35,111.82
img_10090.npy,3.28,124.01
