filename,time_s,peak_memory_mb
img_0.npy,4.63,349.37
img_1.npy,4.21,266.41
img_10.npy,4.40,262.79
img_100.npy,4.69,323.29
img_101.npy,4.29,284.71
img_102.npy,4.70,267.71
img_103.npy,4.40,352.99
img_104.npy,4.20,267.66
img_105.npy,4.23,276.71
img_106.npy,4.02,357.39
img_107.npy,4.05,286.95
img_108.npy,4.48,264.89
img_109.npy,4.25,356.40
img_11.npy,3.95,291.96
img_110.npy,4.07,268.31
img_111.npy,4.44,293.91
img_112.npy,4.14,279.40
img_113.npy,4.36,266.98
img_114.npy,3.99,274.02
img_115.npy,4.09,247.44
img_116.npy,4.54,277.68
img_117.npy,4.07,264.29
img_118.npy,3.94,259.02
img_119.npy,4.57,261.52
img_12.npy,4.07,263.74
img_120.npy,4.41,254.45
img_121.npy,4.48,260.64
img_122.npy,4.01,345.70
img_123.npy,4.03,291.86
img_124.npy,4.37,262.46
img_125.npy,4.47,363.69
img_126.npy,4.21,293.18
img_127.npy,3.80,251.95
img_128.npy,4.35,282.45
img_129.npy,4.07,304.20
img_13.npy,4.12,256.63
img_130.npy,4.58,276.63
img_131.npy,4.12,284.70
img_132.npy,4.27,255.21
img_133.npy,4.11,270.95
img_134.npy,3.97,271.44
img_135.npy,4.47,258.59
img_136.npy,4.70,271.29
img_137.npy,4.11,258.65
img_138.npy,4.53,265.56
img_139.npy,4.37,327.27
img_14.npy,4.09,263.14
img_140.npy,4.25,262.67
img_141.npy,4.42,282.45
img_142.npy,4.31,250.73
img_143.npy,4.39,251.60
img_144.npy,4.23,332.94
img_145.npy,4.32,287.67
img_146.npy,4.71,276.18
img_147.npy,4.07,336.60
img_148.npy,3.99,278.71
img_149.npy,4.54,262.16
img_15.npy,4.47,273.89
img_150.npy,4.57,267.75
img_151.npy,4.37,357.77
img_152.npy,4.30,288.61
img_153.npy,4.11,258.78
img_154.npy,4.40,295.09
img_155.npy,4.20,297.25
img_156.npy,4.21,278.94
img_157.npy,4.32,258.61
img_158.npy,4.19,362.75
img_159.npy,4.10,280.87
img_16.npy,4.58,260.55
img_160.npy,4.10,355.38
img_161.npy,4.34,292.23
img_162.npy,4.67,280.64
img_163.npy,4.38,338.75
img_164.npy,4.33,275.07
img_165.npy,4.26,269.07
img_166.npy,4.10,356.07
img_167.npy,4.29,269.69
img_168.npy,4.51,268.19
img_169.npy,4.26,315.52
img_17.npy,4.21,267.81
img_170.npy,4.77,279.95
img_171.npy,3.95,302.45
img_172.npy,4.22,265.29
img_173.npy,4.56,273.11
img_174.npy,3.80,250.57
img_175.npy,4.64,272.05
img_176.npy,4.24,305.26
img_177.npy,4.32,261.69
img_178.npy,4.66,274.24
img_179.npy,4.07,302.54
img_18.npy,4.28,264.27
img_180.npy,4.75,266.40
img_181.npy,4.22,277.58
img_182.npy,4.19,251.01
img_183.npy,4.24,349.65
img_184.npy,4.37,294.08
img_185.npy,3.97,265.63
img_186.npy,4.82,341.90
img_187.npy,4.42,268.23
img_188.npy,4.40,273.89
img_189.npy,4.32,327.71
img_19.npy,4.32,270.66
img_190.npy,4.77,274.64
