filename,time_s,peak_memory_mb
img_0.npy,13.90,123.04
img_1.npy,17.17,115.38
img_10.npy,18.09,114.80
img_100.npy,18.11,114.15
img_1000.npy,17.52,112.64
img_10000.npy,17.13,113.88
img_10001.npy,17.39,114.70
img_10002.npy,17.30,112.99
img_10003.npy,17.57,114.32
img_10004.npy,17.55,114.98
img_10005.npy,17.65,114.75
img_10006.npy,13.07,116.23
img_10007.npy,13.99,115.64
img_10008.npy,14.33,116.01
img_10009.npy,14.13,115.22
img_1001.npy,14.17,114.78
img_10010.npy,14.06,117.20
img_10011.npy,13.96,117.77
img_10012.npy,13.87,119.47
img_10013.npy,13.73,121.14
img_10014.npy,12.86,121.14
img_10015.npy,13.69,114.22
img_10016.npy,13.18,112.79
img_10017.npy,14.40,113.08
img_10018.npy,15.26,114.11
img_10019.npy,15.17,118.64
img_1002.npy,14.83,121.19
img_10020.npy,14.96,122.98
img_10021.npy,15.17,125.25
img_10022.npy,15.04,124.96
img_10023.npy,13.59,114.15
img_10024.npy,13.13,119.12
img_10025.npy,14.87,112.77
img_10026.npy,13.72,131.09
img_10027.npy,11.42,131.00
img_10028.npy,10.91,131.04
img_10029.npy,10.58,130.98
img_1003.npy,10.93,132.56
img_10030.npy,10.40,132.13
img_10031.npy,10.59,134.11
img_10032.npy,10.91,136.06
img_10033.npy,11.11,135.27
img_10034.npy,11.06,136.12
img_10035.npy,10.35,123.94
img_10036.npy,9.97,124.97
img_10037.npy,10.69,120.64
img_10038.npy,10.51,123.60
img_10039.npy,10.29,119.84
img_1004.npy,10.60,123.24
img_10040.npy,10.72,130.38
img_10041.npy,11.11,125.55
img_10042.npy,10.99,125.85
img_10043.npy,10.87,116.29
img_10044.npy,10.91,118.59
img_10045.npy,10.86,122.65
img_10046.npy,10.90,119.16
img_10047.npy,10.41,123.76
img_10048.npy,10.70,118.85
img_10049.npy,10.11,119.23
img_1005.npy,10.62,118.02
img_10050.npy,11.11,124.02
img_10051.npy,10.78,128.90
img_10052.npy,10.61,121.07
img_10053.npy,10.96,120.47
img_10054.npy,11.21,121.23
img_10055.npy,10.93,125.03
img_10056.npy,11.22,131.27
img_10057.npy,10.66,128.00
img_10058.npy,10.24,126.70
img_10059.npy,10.53,120.80
img_1006.npy,11.08,127.73
img_10060.npy,10.65,126.46
img_10061.npy,10.24,123.80
img_10062.npy,10.50,116.18
img_10063.npy,10.50,119.61
img_10064.npy,10.67,127.21
img_10065.npy,10.52,118.33
img_10066.npy,10.70,117.67
img_10067.npy,11.02,117.81
img_10068.npy,10.83,132.16
img_10069.npy,10.32,130.90
img_1007.npy,10.68,118.18
img_10070.npy,10.72,119.54
img_10071.npy,11.14,130.98
img_10072.npy,10.69,134.18
img_10073.npy,10.61,127.34
img_10074.npy,11.42,122.17
img_10075.npy,11.30,124.55
img_10076.npy,10.83,133.09
img_10077.npy,10.84,130.04
img_10078.npy,10.40,123.04
img_10079.npy,11.03,125.90
img_1008.npy,10.47,121.29
img_10080.npy,10.61,121.34
img_10081.npy,11.20,128.72
img_10082.npy,10.61,122.81
img_10083.npy,10.51,119.51
img_10084.npy,10.55,122.25
img_10085.npy,10.27,133.10
img_10086.npy,10.55,118.97
img_10087.npy,11.02,126.61
img_10088.npy,10.58,132.64
img_10089.npy,11.29,125.25
img_1009.npy,10.99,117.93
img_10090.npy,10.68,120.04
img_10091.npy,11.02,128.52
img_10092.npy,10.49,123.44
img_10093.npy,11.06,120.10
img_10094.npy,10.69,125.80
img_10095.npy,10.77,123.57
img_10096.npy,10.79,121.32
img_10097.npy,11.29,115.20
img_10098.npy,11.29,119.59
img_10099.npy,10.69,131.67
img_101.npy,10.90,123.86
img_1010.npy,10.70,128.16
img_10100.npy,10.82,118.45
img_10101.npy,11.39,128.86
img_10102.npy,10.63,125.41
img_10103.npy,10.93,131.29
img_10104.npy,10.89,129.36
img_10105.npy,10.94,118.23
img_10106.npy,11.10,119.54
img_10107.npy,10.76,129.37
img_10108.npy,10.56,131.98
img_10109.npy,10.71,125.07
img_1011.npy,10.71,117.21
img_10110.npy,11.15,127.50
img_10111.npy,10.65,128.82
img_10112.npy,10.54,128.35
img_10113.npy,10.26,119.83
img_10114.npy,10.71,126.79
img_10115.npy,10.72,124.55
img_10116.npy,11.15,131.00
img_10117.npy,10.86,118.22
img_10118.npy,10.51,122.71
img_10119.npy,11.02,120.20
img_1012.npy,10.59,126.20
img_10120.npy,10.61,125.25
img_10121.npy,10.54,120.16
img_10122.npy,10.50,125.84
img_10123.npy,10.34,124.61
img_10124.npy,10.89,128.02
img_10125.npy,10.65,119.62
img_10126.npy,10.79,122.80
img_10127.npy,10.48,117.57
img_10128.npy,11.06,116.14
img_10129.npy,11.34,115.29
img_1013.npy,10.74,120.75
img_10130.npy,10.86,119.46
img_10131.npy,10.53,118.35
img_10132.npy,10.59,118.42
img_10133.npy,10.88,117.30
img_10134.npy,10.34,121.68
img_10135.npy,11.13,123.75
img_10136.npy,10.64,131.56
img_10137.npy,10.09,120.38
img_10138.npy,10.48,120.88
img_10139.npy,10.87,124.27
img_1014.npy,10.65,124.72
img_10140.npy,11.54,126.68
img_10141.npy,11.10,121.86
img_10142.npy,10.92,118.45
img_10143.npy,11.04,131.22
img_10144.npy,10.37,123.53
img_10145.npy,10.44,120.67
img_10146.npy,10.40,124.25
img_10147.npy,10.76,118.98
img_10148.npy,10.78,132.57
img_10149.npy,10.75,120.40
img_1015.npy,11.19,121.64
img_10150.npy,11.07,131.07
img_10151.npy,10.66,136.13
img_10152.npy,10.51,125.93
img_10153.npy,11.08,118.64
img_10154.npy,10.76,131.92
img_10155.npy,10.66,120.80
img_10156.npy,10.57,122.68
img_10157.npy,10.78,119.89
img_10158.npy,10.40,119.60
img_10159.npy,10.22,117.29
img_1016.npy,10.92,116.29
img_10160.npy,10.74,131.64
img_10161.npy,10.79,134.68
img_10162.npy,10.40,132.22
img_10163.npy,10.10,123.82
img_10164.npy,11.16,126.78
img_10165.npy,10.63,126.55
