filename,time_s,peak_memory_mb
img_0.npy,1.39,48.32
img_1.npy,1.27,47.60
img_10.npy,1.28,49.49
img_100.npy,1.03,46.84
img_101.npy,1.25,48.43
img_102.npy,1.29,49.77
img_103.npy,1.15,50.06
img_104.npy,1.16,46.08
img_105.npy,1.07,49.35
img_106.npy,1.41,49.54
img_107.npy,1.16,48.93
img_108.npy,1.27,49.92
img_109.npy,1.10,49.46
img_11.npy,1.49,46.60
img_110.npy,1.28,47.98
img_111.npy,1.10,49.16
img_112.npy,1.09,46.33
img_113.npy,1.24,46.19
img_114.npy,1.36,50.70
img_115.npy,1.27,46.11
img_116.npy,1.28,51.62
img_117.npy,1.20,49.02
img_118.npy,1.30,48.03
img_119.npy,1.12,50.52
img_12.npy,1.31,47.40
img_120.npy,1.28,49.27
img_121.npy,1.27,46.63
img_122.npy,1.24,49.32
img_123.npy,1.18,48.10
img_124.npy,1.18,47.03
img_125.npy,1.38,50.40
img_126.npy,1.09,50.39
img_127.npy,0.91,41.01
img_128.npy,1.16,50.15
img_129.npy,1.29,49.36
img_13.npy,1.09,47.55
img_130.npy,1.08,48.47
img_131.npy,1.20,46.96
img_132.npy,1.22,42.02
img_133.npy,1.19,49.05
img_134.npy,1.27,51.27
img_135.npy,1.12,49.30
img_136.npy,1.26,47.25
img_137.npy,1.06,49.07
img_138.npy,1.27,50.29
img_139.npy,1.23,51.19
img_14.npy,1.20,49.39
img_140.npy,1.26,51.59
img_141.npy,1.17,46.47
img_142.npy,1.17,49.41
img_143.npy,1.22,46.14
img_144.npy,1.21,46.21
img_145.npy,1.29,46.42
img_146.npy,1.24,49.44
img_147.npy,1.35,51.32
img_148.npy,1.09,47.83
img_149.npy,0.97,46.81
img_15.npy,1.20,49.29
img_150.npy,1.21,48.80
img_151.npy,1.12,47.78
img_152.npy,1.14,48.94
img_153.npy,1.23,46.05
img_154.npy,1.10,46.13
img_155.npy,1.21,46.05
img_156.npy,1.10,46.13
img_157.npy,1.16,48.90
img_158.npy,1.06,49.83
img_159.npy,0.99,47.15
img_16.npy,0.98,51.80
img_160.npy,1.08,47.21
img_161.npy,1.25,50.93
img_162.npy,1.16,52.62
img_163.npy,1.28,50.59
img_164.npy,1.42,50.03
img_165.npy,1.46,49.21
img_166.npy,1.14,51.58
img_167.npy,1.08,43.46
img_168.npy,1.01,46.74
img_169.npy,1.11,48.75
img_17.npy,1.24,48.84
img_170.npy,1.16,48.18
img_171.npy,1.14,48.97
img_172.npy,1.27,50.87
img_173.npy,1.10,51.15
img_174.npy,1.27,46.29
img_175.npy,1.16,47.67
img_176.npy,1.02,50.26
img_177.npy,1.15,46.18
img_178.npy,1.12,47.94
img_179.npy,1.17,46.32
img_18.npy,1.15,47.92
img_180.npy,1.43,48.67
img_181.npy,1.28,49.21
img_182.npy,1.23,49.08
img_183.npy,1.06,46.29
img_184.npy,1.19,49.54
img_185.npy,1.39,47.33
img_186.npy,1.11,50.33
img_187.npy,1.12,47.82
img_188.npy,1.15,48.17
img_189.npy,1.23,47.06
img_19.npy,1.31,50.98
img_190.npy,1.12,51.59
img_191.npy,1.12,49.09
img_192.npy,1.39,54.25
img_193.npy,1.23,45.91
img_194.npy,1.17,49.11
img_195.npy,1.24,52.75
img_196.npy,1.08,46.43
img_197.npy,1.15,49.89
img_198.npy,1.05,50.91
img_199.npy,1.00,46.55
img_2.npy,1.07,51.91
img_20.npy,1.26,45.78
img_200.npy,1.22,51.78
img_201.npy,1.23,45.57
img_202.npy,1.25,48.04
img_203.npy,1.01,49.23
img_204.npy,1.12,46.15
img_205.npy,1.28,48.92
img_206.npy,1.11,48.77
img_207.npy,1.09,49.08
img_208.npy,1.25,51.85
img_209.npy,1.25,50.79
img_21.npy,1.16,45.71
img_210.npy,1.01,46.86
img_211.npy,1.06,47.22
img_212.npy,1.28,47.62
img_213.npy,1.24,50.86
img_214.npy,1.17,45.86
img_215.npy,1.30,48.61
img_216.npy,1.13,47.83
img_217.npy,0.97,43.23
img_218.npy,1.03,48.76
img_219.npy,1.20,46.81
img_22.npy,1.18,47.31
img_220.npy,1.12,49.29
img_221.npy,1.15,41.05
img_222.npy,1.30,50.20
img_223.npy,1.17,46.90
img_224.npy,1.02,46.02
img_225.npy,1.14,51.93
img_226.npy,1.22,46.24
img_227.npy,1.33,46.79
img_228.npy,1.24,50.25
