filename,time_s,peak_memory_mb
img_0.npy,18.94,803.69
img_1.npy,18.31,790.27
img_10.npy,18.47,773.34
img_11.npy,19.35,869.21
img_12.npy,18.36,871.10
img_13.npy,19.44,885.05
img_14.npy,18.32,771.36
img_15.npy,18.55,760.77
img_16.npy,19.94,772.63
img_17.npy,19.67,759.44
img_18.npy,15.06,763.32
img_19.npy,15.96,763.26
img_2.npy,15.32,787.12
img_20.npy,14.77,786.23
img_21.npy,16.55,1067.25
img_22.npy,16.99,1095.24
img_23.npy,15.23,767.20
img_24.npy,15.22,847.59
img_25.npy,15.70,874.41
img_26.npy,15.02,770.42
img_27.npy,15.49,765.27
img_28.npy,15.69,776.63
img_29.npy,16.27,759.02
img_3.npy,16.32,759.48
img_4.npy,16.40,760.29
img_5.npy,17.72,1052.12
img_6.npy,18.28,1084.96
img_7.npy,15.73,792.92
img_8.npy,15.53,765.67
img_9.npy,16.14,848.91
