filename,time_s,peak_memory_mb
img_0.npy,21.49,672.56
img_1.npy,8.01,672.75
img_10.npy,9.94,674.86
img_11.npy,12.47,672.54
img_12.npy,12.64,672.61
img_13.npy,13.51,686.89
img_14.npy,11.47,673.14
img_15.npy,9.37,670.80
img_16.npy,10.82,677.08
img_17.npy,13.45,672.61
img_18.npy,14.14,672.45
img_19.npy,11.49,672.40
img_2.npy,10.13,672.79
img_20.npy,11.04,672.21
img_21.npy,22.60,901.92
img_22.npy,23.66,964.69
img_23.npy,8.43,672.62
img_24.npy,13.02,675.96
img_25.npy,10.31,686.77
img_26.npy,8.83,677.17
img_27.npy,8.20,672.75
img_28.npy,9.11,678.99
img_29.npy,7.65,672.83
img_3.npy,9.26,673.24
img_4.npy,12.58,672.61
img_5.npy,15.62,901.97
img_6.npy,22.56,964.71
img_7.npy,8.37,670.84
img_8.npy,7.01,672.77
img_9.npy,10.11,675.05
