filename,time_s,peak_memory_mb
img_0.npy,1.30,29.75
img_1.npy,1.08,30.15
img_10.npy,0.71,30.98
img_100.npy,0.72,27.70
img_1000.npy,0.96,29.30
img_1001.npy,0.88,28.62
img_1002.npy,1.09,28.38
img_1003.npy,0.95,27.73
img_1004.npy,1.05,28.57
img_1005.npy,0.91,29.12
img_1006.npy,0.97,32.24
img_1007.npy,0.98,27.85
img_1008.npy,0.91,30.47
img_1009.npy,0.95,29.32
img_101.npy,1.09,31.08
img_1010.npy,1.07,29.31
img_1011.npy,0.90,29.18
img_1012.npy,0.92,26.63
img_1013.npy,0.95,28.79
img_1014.npy,0.96,27.68
img_1015.npy,1.16,27.17
img_1016.npy,0.76,28.17
img_1017.npy,0.96,29.33
img_1018.npy,1.07,29.41
img_1019.npy,1.23,29.22
img_102.npy,0.82,26.91
img_1020.npy,0.86,29.11
img_1021.npy,1.09,28.02
img_1022.npy,0.78,27.19
img_1023.npy,0.99,28.59
img_1024.npy,0.93,28.52
img_1025.npy,1.00,28.85
img_1026.npy,0.97,29.07
img_1027.npy,0.83,26.90
img_1028.npy,0.94,29.54
img_1029.npy,0.84,29.79
img_103.npy,0.96,27.22
img_1030.npy,1.02,29.77
img_1031.npy,0.88,29.92
img_1032.npy,0.76,27.36
img_1033.npy,0.77,30.79
img_1034.npy,0.90,28.59
img_1035.npy,0.93,29.10
img_1036.npy,1.16,28.33
img_1037.npy,1.04,28.52
img_1038.npy,0.87,32.88
img_1039.npy,0.81,26.95
img_104.npy,0.85,28.42
img_1040.npy,0.84,29.39
img_1041.npy,0.89,29.53
img_1042.npy,0.88,28.62
img_1043.npy,0.91,27.53
img_1044.npy,0.89,30.20
img_1045.npy,1.06,28.41
img_1046.npy,0.81,27.40
img_1047.npy,0.91,29.54
img_1048.npy,0.82,29.88
img_1049.npy,0.89,29.41
img_105.npy,0.78,29.14
img_1050.npy,0.88,30.23
img_1051.npy,0.86,30.62
img_1052.npy,0.85,27.27
img_1053.npy,1.00,27.20
img_1054.npy,0.91,26.83
img_1055.npy,0.96,28.09
img_1056.npy,1.12,27.70
img_1057.npy,1.12,28.86
img_1058.npy,0.97,30.12
img_1059.npy,0.83,28.19
img_106.npy,0.95,28.51
img_1060.npy,0.78,29.48
img_1061.npy,0.94,28.43
img_1062.npy,0.90,29.25
img_1063.npy,0.91,27.18
img_1064.npy,1.07,28.85
img_1065.npy,0.93,27.91
img_1066.npy,0.85,29.97
img_1067.npy,0.79,29.93
img_1068.npy,0.92,29.05
img_1069.npy,0.87,27.86
img_107.npy,1.01,30.23
img_1070.npy,0.77,26.87
img_1071.npy,1.00,29.06
img_1072.npy,0.90,29.13
img_1073.npy,0.88,31.88
img_1074.npy,0.84,27.69
img_1075.npy,0.98,30.49
img_1076.npy,1.05,29.50
img_1077.npy,0.92,26.01
img_1078.npy,1.04,27.59
img_1079.npy,0.80,30.02
img_108.npy,1.10,27.96
img_1080.npy,1.15,27.19
img_1081.npy,0.92,30.00
img_1082.npy,0.93,28.75
img_1083.npy,0.82,27.77
img_1084.npy,0.92,29.44
img_1085.npy,0.93,29.76
