filename,time_s,peak_memory_mb
img_0.npy,14.14,148.11
img_1.npy,17.10,133.51
img_10.npy,17.97,133.93
img_100.npy,18.40,131.22
img_101.npy,16.99,131.89
img_102.npy,17.36,133.80
img_103.npy,17.25,135.52
img_104.npy,17.77,142.91
img_105.npy,18.07,149.60
img_106.npy,17.94,132.94
img_107.npy,17.72,150.93
img_108.npy,13.95,139.98
img_109.npy,13.61,134.32
img_11.npy,13.64,134.56
img_110.npy,14.70,132.84
img_111.npy,14.79,133.23
img_112.npy,14.90,131.51
img_113.npy,14.48,131.09
img_114.npy,14.55,135.32
img_115.npy,14.24,133.94
img_116.npy,15.03,142.45
img_117.npy,14.31,129.62
img_118.npy,14.58,138.16
img_119.npy,15.28,131.19
img_12.npy,15.37,138.25
img_120.npy,15.01,134.63
img_121.npy,14.32,136.64
img_122.npy,14.93,127.71
img_123.npy,14.23,129.75
img_124.npy,14.89,130.43
img_125.npy,14.85,137.54
img_126.npy,15.25,131.86
img_127.npy,14.14,129.45
img_128.npy,11.34,134.42
img_129.npy,11.21,135.79
img_13.npy,10.87,130.14
img_130.npy,11.10,131.20
img_131.npy,10.85,132.75
img_132.npy,10.98,129.66
img_133.npy,11.17,133.49
img_134.npy,11.48,132.52
img_135.npy,10.93,134.86
img_136.npy,10.53,133.80
img_137.npy,10.31,139.34
img_138.npy,10.76,142.72
img_139.npy,10.64,144.21
img_14.npy,10.54,148.60
img_140.npy,10.12,147.77
img_141.npy,10.74,143.68
img_142.npy,11.03,152.79
img_143.npy,11.12,138.98
img_144.npy,11.11,153.52
img_145.npy,10.67,153.38
img_146.npy,11.21,154.27
img_147.npy,10.73,160.68
img_148.npy,10.38,152.26
img_149.npy,10.57,149.64
img_15.npy,10.36,157.65
img_150.npy,10.40,142.52
img_151.npy,11.15,141.32
img_152.npy,10.69,138.18
img_153.npy,11.01,139.93
img_154.npy,10.32,143.48
img_155.npy,11.25,153.84
img_156.npy,11.05,140.35
img_157.npy,11.17,145.91
img_158.npy,10.79,148.51
img_159.npy,10.53,145.83
img_16.npy,10.63,148.36
img_160.npy,10.68,149.49
img_161.npy,10.65,148.63
img_162.npy,10.38,147.09
img_163.npy,10.41,137.97
img_164.npy,10.78,150.05
img_165.npy,10.33,144.14
img_166.npy,10.83,161.61
img_167.npy,10.84,150.46
img_168.npy,10.76,143.08
img_169.npy,10.47,142.86
img_17.npy,10.46,148.18
img_170.npy,10.94,150.38
img_171.npy,10.51,149.73
img_172.npy,10.77,144.16
img_173.npy,11.27,145.21
img_174.npy,10.50,146.21
img_175.npy,11.16,150.30
img_176.npy,10.90,135.22
img_177.npy,11.20,137.37
img_178.npy,10.67,143.09
img_179.npy,11.03,145.74
img_18.npy,10.48,148.34
img_180.npy,10.71,137.84
img_181.npy,10.68,143.66
img_182.npy,10.97,137.52
img_183.npy,10.78,154.55
img_184.npy,10.53,140.64
img_185.npy,10.22,144.77
img_186.npy,10.72,147.71
img_187.npy,10.71,152.20
img_188.npy,10.59,144.71
img_189.npy,10.65,144.62
img_19.npy,11.61,151.81
img_190.npy,10.68,157.57
img_191.npy,10.54,142.36
img_192.npy,11.43,156.01
img_193.npy,10.40,145.66
img_194.npy,10.68,142.19
img_195.npy,11.13,143.98
img_196.npy,10.58,148.62
img_197.npy,10.93,144.80
img_198.npy,11.34,136.19
img_199.npy,11.27,139.38
img_2.npy,10.46,148.63
img_20.npy,11.22,152.95
img_200.npy,10.37,146.51
img_201.npy,11.30,160.55
img_202.npy,10.90,155.43
img_203.npy,10.96,151.70
img_204.npy,10.61,142.46
img_205.npy,11.03,143.43
img_206.npy,10.98,151.37
img_207.npy,11.18,155.36
img_208.npy,10.48,146.96
img_209.npy,10.76,148.70
img_21.npy,10.17,138.16
img_210.npy,11.17,137.59
img_211.npy,11.19,145.80
img_212.npy,10.54,159.07
img_213.npy,10.62,152.98
img_214.npy,10.20,146.83
img_215.npy,10.85,152.55
img_216.npy,10.72,155.29
img_217.npy,10.36,142.88
img_218.npy,11.22,137.68
img_219.npy,10.46,144.77
img_22.npy,10.97,148.95
img_220.npy,10.95,148.53
img_221.npy,10.72,152.88
img_222.npy,10.36,157.96
img_223.npy,10.37,148.46
img_224.npy,10.52,157.15
img_225.npy,10.88,146.26
img_226.npy,10.81,161.30
img_227.npy,10.69,150.25
img_228.npy,10.69,145.73
img_229.npy,10.75,140.77
img_23.npy,11.36,137.24
img_230.npy,10.68,150.63
img_231.npy,11.24,156.52
img_232.npy,10.37,164.91
img_233.npy,10.26,148.44
img_234.npy,10.94,151.68
img_235.npy,10.35,143.97
img_236.npy,10.93,144.93
img_237.npy,10.81,154.86
img_238.npy,10.28,152.96
img_239.npy,10.49,144.94
img_24.npy,10.48,153.64
img_240.npy,10.84,144.83
img_241.npy,10.86,140.72
img_242.npy,11.22,135.95
img_243.npy,11.02,135.18
img_244.npy,10.81,136.94
img_245.npy,10.92,138.79
img_246.npy,10.37,144.22
img_247.npy,10.36,145.57
img_248.npy,11.07,143.25
img_249.npy,10.69,141.07
img_25.npy,10.59,149.07
img_250.npy,11.28,151.52
img_251.npy,11.06,149.22
img_252.npy,10.56,150.57
img_253.npy,10.78,155.97
img_254.npy,10.92,137.61
img_255.npy,10.91,148.53
img_256.npy,10.77,157.42
img_257.npy,10.68,146.48
img_258.npy,10.66,146.46
img_259.npy,10.30,154.33
img_26.npy,10.35,139.91
img_260.npy,11.00,142.66
img_261.npy,10.25,150.86
img_262.npy,10.62,144.23
img_263.npy,10.43,138.62
img_264.npy,10.39,153.16
img_265.npy,10.95,148.06
img_266.npy,10.73,151.67
img_267.npy,10.56,138.65
img_268.npy,10.60,140.52
img_269.npy,10.65,147.49
img_27.npy,10.70,142.25
img_270.npy,10.43,147.91
img_271.npy,11.11,140.86
img_272.npy,10.55,144.14
img_273.npy,10.69,143.78
img_274.npy,11.06,136.34
img_275.npy,11.47,133.91
img_276.npy,10.77,138.23
img_277.npy,10.58,151.93
img_278.npy,10.44,157.66
img_279.npy,10.54,152.50
img_28.npy,11.00,154.32
img_280.npy,10.49,152.37
img_281.npy,10.68,140.18
img_282.npy,10.56,147.61
img_283.npy,11.16,151.61
img_284.npy,10.53,145.23
img_285.npy,11.06,146.75
img_286.npy,10.46,149.72
img_287.npy,10.54,137.53
img_288.npy,11.06,146.35
img_289.npy,10.32,156.80
img_29.npy,10.44,143.25
img_290.npy,11.02,137.60
