[Tue Nov  4 22:33:13 CET 2025] Running METHOD=gudhi, DATASET=mnist, DIM=1
Saving to results/gudhi/mnist/dim1.csv
Running gudhi on datasets/mnist_npy (maxdim=1)...
  Running img_1010.npy ... done (0.73s, 28.82MB)
  Running img_10100.npy ... done (0.76s, 28.07MB)
  Running img_10101.npy ... done (0.76s, 24.86MB)
  Running img_10102.npy ... done (0.81s, 26.29MB)
  Running img_10103.npy ... done (0.74s, 25.35MB)
  Running img_10104.npy ... done (0.74s, 24.45MB)
  Running img_10105.npy ... done (0.75s, 25.84MB)
  Running img_10106.npy ... done (0.71s, 23.67MB)
  Running img_10107.npy ... done (0.76s, 24.38MB)
  Running img_10108.npy ... done (0.74s, 27.98MB)
  Running img_10109.npy ... done (0.63s, 25.73MB)
  Running img_1011.npy ... done (0.77s, 27.94MB)
  Running img_10110.npy ... done (0.71s, 25.76MB)
  Running img_10111.npy ... done (0.67s, 27.89MB)
  Running img_10112.npy ... done (0.76s, 28.04MB)
  Running img_10113.npy ... done (0.72s, 28.15MB)
  Running img_10114.npy ... done (0.80s, 27.80MB)
  Running img_10115.npy ... done (0.69s, 27.34MB)
  Running img_10116.npy ... done (0.63s, 23.48MB)
  Running img_10117.npy ... done (0.73s, 25.20MB)
  Running img_10118.npy ... done (0.84s, 24.50MB)
  Running img_10119.npy ... done (0.67s, 26.25MB)
  Running img_1012.npy ... done (0.65s, 24.72MB)
  Running img_10120.npy ... done (0.71s, 28.65MB)
  Running img_10121.npy ... done (0.62s, 25.88MB)
  Running img_10122.npy ... done (0.70s, 27.96MB)
  Running img_10123.npy ... done (0.91s, 25.61MB)
  Running img_10124.npy ... done (0.86s, 27.06MB)
  Running img_10125.npy ... done (0.86s, 28.21MB)
  Running img_10126.npy ... done (0.75s, 26.98MB)
  Running img_10127.npy ... done (0.80s, 26.55MB)
  Running img_10128.npy ... done (0.66s, 26.63MB)
  Running img_10129.npy ... done (0.78s, 26.37MB)
  Running img_1013.npy ... done (0.74s, 25.53MB)
  Running img_10130.npy ... done (0.80s, 27.98MB)
  Running img_10131.npy ... done (0.67s, 22.89MB)
  Running img_10132.npy ... done (0.70s, 27.94MB)
  Running img_10133.npy ... done (0.73s, 21.70MB)
  Running img_10134.npy ... done (0.85s, 26.86MB)
  Running img_10135.npy ... done (0.64s, 27.64MB)
  Running img_10136.npy ... done (0.74s, 24.94MB)
  Running img_10137.npy ... done (0.72s, 26.27MB)
  Running img_10138.npy ... done (0.66s, 27.38MB)
  Running img_10139.npy ... done (0.69s, 28.58MB)
  Running img_1014.npy ... done (0.79s, 25.46MB)
  Running img_10140.npy ... done (0.80s, 26.39MB)
  Running img_10141.npy ... done (0.87s, 26.58MB)
  Running img_10142.npy ... done (0.70s, 27.09MB)
  Running img_10143.npy ... done (0.71s, 28.74MB)
  Running img_10144.npy ... done (0.77s, 26.33MB)
  Running img_10145.npy ... done (0.72s, 27.01MB)
  Running img_10146.npy ... done (0.77s, 25.76MB)
  Running img_10147.npy ... done (0.68s, 24.66MB)
  Running img_10148.npy ... done (0.69s, 24.20MB)
  Running img_10149.npy ... done (0.73s, 26.81MB)
  Running img_1015.npy ... done (0.69s, 26.52MB)
  Running img_10150.npy ... done (0.75s, 27.79MB)
  Running img_10151.npy ... done (0.74s, 24.92MB)
  Running img_10152.npy ... done (0.76s, 27.07MB)
