[Tue Nov  4 22:33:19 CET 2025] Running METHOD=ripser, DATASET=div2k, DIM=0
Saving to results/ripser/div2k/dim0.csv
Running ripser on datasets/div2k_npy (maxdim=0)...
  Running img_201.npy ... done (8.84s, 1223.98MB)
  Running img_202.npy ... done (8.69s, 1223.68MB)
  Running img_203.npy ... done (8.10s, 1223.58MB)
  Running img_204.npy ... done (8.73s, 1223.90MB)
  Running img_205.npy ... done (8.24s, 1222.89MB)
  Running img_206.npy ... done (9.19s, 1223.84MB)
  Running img_207.npy ... done (8.39s, 1223.59MB)
  Running img_208.npy ... done (8.40s, 1223.93MB)
  Running img_209.npy ... done (8.11s, 1225.21MB)
  Running img_21.npy ... done (8.76s, 1223.52MB)
  Running img_210.npy ... done (8.22s, 1223.16MB)
  Running img_211.npy ... done (8.06s, 1223.43MB)
  Running img_212.npy ... done (8.96s, 1223.85MB)
  Running img_213.npy ... done (8.00s, 1223.58MB)
  Running img_214.npy ... done (8.50s, 1223.84MB)
  Running img_215.npy ... done (8.58s, 1223.29MB)
  Running img_216.npy ... done (8.13s, 1223.72MB)
  Running img_217.npy ... done (8.53s, 1224.02MB)
  Running img_218.npy ... done (8.73s, 1223.96MB)
  Running img_219.npy ... done (8.44s, 1223.68MB)
  Running img_22.npy ... done (8.20s, 1223.54MB)
  Running img_220.npy ... done (8.56s, 1223.90MB)
  Running img_221.npy ... done (8.17s, 1223.87MB)
  Running img_222.npy ... done (8.47s, 1223.96MB)
  Running img_223.npy ... done (8.07s, 1223.91MB)
  Running img_224.npy ... done (8.16s, 1223.51MB)
  Running img_225.npy ... done (8.32s, 1223.62MB)
  Running img_226.npy ... done (8.03s, 1223.89MB)
  Running img_227.npy ... done (8.77s, 1223.66MB)
  Running img_228.npy ... done (8.25s, 1223.93MB)
  Running img_229.npy ... done (8.79s, 1223.54MB)
  Running img_23.npy ... done (8.83s, 1223.75MB)
  Running img_230.npy ... done (8.39s, 1224.00MB)
  Running img_231.npy ... done (8.59s, 1223.61MB)
  Running img_232.npy ... done (8.68s, 1223.54MB)
  Running img_233.npy ... done (8.72s, 1223.44MB)
  Running img_234.npy ... done (8.16s, 1223.93MB)
  Running img_235.npy ... done (8.52s, 1224.05MB)
  Running img_236.npy ... done (8.21s, 1223.95MB)
  Running img_237.npy ... done (8.34s, 1223.39MB)
  Running img_238.npy ... done (8.65s, 1223.83MB)
  Running img_239.npy ... done (8.67s, 1223.75MB)
  Running img_24.npy ... done (8.84s, 1224.00MB)
  Running img_240.npy ... done (7.72s, 1223.86MB)
  Running img_241.npy ... done (8.65s, 1223.71MB)
  Running img_242.npy ... done (8.68s, 1223.99MB)
  Running img_243.npy ... done (8.25s, 1223.50MB)
  Running img_244.npy ... done (7.98s, 1223.85MB)
  Running img_245.npy ... done (8.51s, 1223.77MB)
  Running img_246.npy ... done (7.78s, 1223.88MB)
  Running img_247.npy ... done (7.88s, 1223.82MB)
  Running img_248.npy ... done (7.97s, 1223.38MB)
  Running img_249.npy ... done (8.02s, 1223.66MB)
  Running img_25.npy ... done (8.14s, 1223.66MB)
  Running img_250.npy ... done (8.21s, 1223.61MB)
  Running img_251.npy ... done (7.91s, 1223.22MB)
  Running img_252.npy ... done (8.01s, 1223.63MB)
  Running img_253.npy ... done (8.26s, 1227.41MB)
  Running img_254.npy ... done (8.20s, 1223.53MB)
  Running img_255.npy ... done (8.25s, 1223.99MB)
  Running img_256.npy ... done (7.88s, 1224.00MB)
  Running img_257.npy ... done (8.44s, 1223.63MB)
  Running img_258.npy ... done (7.93s, 1223.81MB)
  Running img_259.npy ... done (8.36s, 1223.53MB)
  Running img_26.npy ... done (8.08s, 1223.84MB)
  Running img_260.npy ... done (8.21s, 1223.87MB)
  Running img_261.npy ... done (8.24s, 1223.83MB)
  Running img_262.npy ... done (9.72s, 1223.53MB)
  Running img_263.npy ... done (7.87s, 1223.79MB)
  Running img_264.npy ... done (8.95s, 1223.75MB)
  Running img_265.npy ... done (8.20s, 1223.95MB)
  Running img_266.npy ... done (7.72s, 1223.71MB)
  Running img_267.npy ... done (7.96s, 1224.11MB)
  Running img_268.npy ... done (8.95s, 1223.47MB)
  Running img_269.npy ... done (8.43s, 1227.12MB)
  Running img_27.npy ... done (8.32s, 1223.68MB)
  Running img_270.npy ... done (8.34s, 1223.78MB)
  Running img_271.npy ... done (8.53s, 1223.89MB)
  Running img_272.npy ... done (8.62s, 1223.83MB)
  Running img_273.npy ... done (9.22s, 1223.80MB)
  Running img_274.npy ... done (8.27s, 1223.99MB)
  Running img_275.npy ... done (8.18s, 1223.77MB)
  Running img_276.npy ... done (8.23s, 1226.32MB)
  Running img_277.npy ... done (8.15s, 1224.16MB)
  Running img_278.npy ... done (8.49s, 1223.97MB)
  Running img_279.npy ... done (8.65s, 1223.88MB)
  Running img_28.npy ... done (9.03s, 1223.81MB)
  Running img_280.npy ... done (8.57s, 1223.62MB)
  Running img_281.npy ... done (7.68s, 1224.02MB)
  Running img_282.npy ... done (7.67s, 1224.15MB)
  Running img_283.npy ... done (8.09s, 1223.53MB)
  Running img_284.npy ... done (8.25s, 1223.73MB)
  Running img_285.npy ... done (8.20s, 1223.88MB)
  Running img_286.npy ... done (8.10s, 1223.46MB)
  Running img_287.npy ... done (8.06s, 1224.01MB)
  Running img_288.npy ... done (7.67s, 1223.98MB)
  Running img_289.npy ... done (8.59s, 1223.10MB)
  Running img_29.npy ... done (7.91s, 1223.98MB)
  Running img_290.npy ... done (8.40s, 1223.67MB)
  Running img_291.npy ... done (7.66s, 1223.46MB)
  Running img_292.npy ... done (8.04s, 1223.50MB)
  Running img_293.npy ... done (8.00s, 1224.04MB)
  Running img_294.npy ... done (7.89s, 1223.74MB)
  Running img_295.npy ... done (8.16s, 1223.75MB)
  Running img_296.npy ... done (8.55s, 1223.85MB)
  Running img_297.npy ... done (8.27s, 1223.36MB)
  Running img_298.npy ... done (8.34s, 1223.61MB)
  Running img_299.npy ... done (8.51s, 1223.83MB)
  Running img_3.npy ... done (8.00s, 1223.74MB)
  Running img_30.npy ... done (8.56s, 1223.85MB)
  Running img_300.npy ... done (8.65s, 1223.83MB)
  Running img_301.npy ... done (8.92s, 1223.62MB)
  Running img_302.npy ... done (8.23s, 1223.81MB)
  Running img_303.npy ... done (7.82s, 1224.07MB)
  Running img_304.npy ... done (8.11s, 1223.96MB)
  Running img_305.npy ... done (8.55s, 1223.68MB)
  Running img_306.npy ... done (8.58s, 1223.74MB)
  Running img_307.npy ... done (8.79s, 1223.88MB)
  Running img_308.npy ... done (8.25s, 1223.79MB)
  Running img_309.npy ... done (7.86s, 1223.82MB)
  Running img_31.npy ... done (7.52s, 1223.57MB)
  Running img_310.npy ... done (7.61s, 1223.76MB)
  Running img_311.npy ... done (7.66s, 1223.73MB)
  Running img_312.npy ... done (8.65s, 1224.04MB)
  Running img_313.npy ... done (7.82s, 1223.84MB)
  Running img_314.npy ... done (7.75s, 1223.93MB)
  Running img_315.npy ... done (7.65s, 1224.11MB)
  Running img_316.npy ... done (8.02s, 1223.79MB)
  Running img_317.npy ... done (8.31s, 1223.70MB)
  Running img_318.npy ... done (8.29s, 1223.80MB)
  Running img_319.npy ... done (8.54s, 1223.79MB)
  Running img_32.npy ... done (8.73s, 1223.89MB)
  Running img_320.npy ... done (7.70s, 1223.70MB)
  Running img_321.npy ... done (8.20s, 1223.87MB)
  Running img_322.npy ... done (7.33s, 1223.97MB)
  Running img_323.npy ... done (8.41s, 1223.49MB)
  Running img_324.npy ... done (8.48s, 1223.65MB)
  Running img_325.npy ... done (7.88s, 1223.39MB)
  Running img_326.npy ... done (8.51s, 1223.88MB)
  Running img_327.npy ... done (8.09s, 1223.74MB)
  Running img_328.npy ... done (7.76s, 1223.73MB)
  Running img_329.npy ... done (8.97s, 1223.98MB)
  Running img_33.npy ... done (9.06s, 1223.53MB)
  Running img_330.npy ... done (7.98s, 1223.97MB)
  Running img_331.npy ... done (8.06s, 1223.86MB)
  Running img_332.npy ... done (8.26s, 1223.96MB)
  Running img_333.npy ... done (8.20s, 1223.77MB)
  Running img_334.npy ... done (8.17s, 1223.46MB)
  Running img_335.npy ... done (9.31s, 1223.66MB)
  Running img_336.npy ... done (8.30s, 1223.77MB)
  Running img_337.npy ... done (8.43s, 1223.91MB)
  Running img_338.npy ... done (7.88s, 1223.64MB)
  Running img_339.npy ... done (8.16s, 1223.44MB)
  Running img_34.npy ... done (7.50s, 1223.93MB)
  Running img_340.npy ... done (7.80s, 1223.26MB)
  Running img_341.npy ... done (7.69s, 1223.70MB)
  Running img_342.npy ... done (7.23s, 1223.82MB)
  Running img_343.npy ... done (7.35s, 1224.08MB)
  Running img_344.npy ... done (7.10s, 1223.21MB)
  Running img_345.npy ... done (7.31s, 1223.22MB)
  Running img_346.npy ... done (7.07s, 1224.00MB)
  Running img_347.npy ... done (8.22s, 1223.77MB)
  Running img_348.npy ... done (7.80s, 1223.95MB)
  Running img_349.npy ... done (7.03s, 1223.67MB)
  Running img_35.npy ... done (7.58s, 1223.95MB)
  Running img_350.npy ... done (6.98s, 1223.28MB)
  Running img_351.npy ... done (7.32s, 1223.69MB)
  Running img_352.npy ... done (7.47s, 1223.73MB)
  Running img_353.npy ... done (7.12s, 1223.71MB)
  Running img_354.npy ... done (7.01s, 1223.71MB)
  Running img_355.npy ... done (7.24s, 1223.82MB)
  Running img_356.npy ... done (7.61s, 1223.55MB)
  Running img_357.npy ... done (7.16s, 1223.79MB)
  Running img_358.npy ... done (7.19s, 1223.78MB)
  Running img_359.npy ... done (7.97s, 1223.92MB)
  Running img_36.npy ... done (8.60s, 1223.79MB)
