filename,time_s,peak_memory_mb
img_0.npy,51.00,8044.34
img_1.npy,44.86,7319.52
img_10.npy,48.66,7471.44
img_11.npy,73.81,10936.38
img_12.npy,53.12,10583.08
img_13.npy,71.13,12307.70
img_14.npy,37.94,7310.93
img_15.npy,25.91,7318.91
img_16.npy,38.54,7937.58
img_17.npy,31.25,7311.38
img_18.npy,25.19,7309.06
img_19.npy,23.53,7310.14
img_2.npy,20.91,7313.40
img_20.npy,20.59,7303.44
img_21.npy,102.75,21755.02
img_22.npy,112.62,24584.58
img_23.npy,20.69,7503.46
img_24.npy,40.55,10972.29
img_25.npy,48.73,12343.59
img_26.npy,22.11,7344.21
img_27.npy,18.13,7353.71
img_28.npy,22.34,7977.26
img_29.npy,19.21,7339.33
img_3.npy,19.92,7343.27
img_4.npy,22.77,7353.63
img_5.npy,92.97,21805.82
img_6.npy,108.21,24599.38
img_7.npy,22.02,8060.47
img_8.npy,17.92,7353.32
img_9.npy,37.32,10633.36
