filename,time_s,peak_memory_mb
img_0.npy,6.75,116.25
img_1.npy,5.65,113.27
img_10.npy,5.55,110.63
img_100.npy,5.63,114.21
img_1000.npy,5.41,118.38
img_1001.npy,5.56,113.01
img_1002.npy,4.98,119.27
img_1003.npy,5.32,111.49
img_1004.npy,5.40,122.57
img_1005.npy,5.37,121.84
img_1006.npy,5.26,124.80
img_1007.npy,5.40,131.72
img_1008.npy,4.98,111.89
img_1009.npy,5.17,112.71
img_101.npy,5.15,115.01
img_1010.npy,5.20,113.36
img_1011.npy,5.47,111.97
img_1012.npy,5.18,112.23
img_1013.npy,5.58,109.88
img_1014.npy,4.94,112.29
img_1015.npy,5.69,112.41
img_1016.npy,5.34,111.29
img_1017.npy,5.13,114.82
img_1018.npy,5.14,113.21
img_1019.npy,5.50,114.78
img_102.npy,5.35,111.64
img_1020.npy,5.29,111.71
img_1021.npy,5.12,113.42
img_1022.npy,5.68,114.86
img_1023.npy,4.99,117.29
img_1024.npy,5.25,117.96
img_1025.npy,5.21,117.10
img_1026.npy,5.14,117.93
img_1027.npy,5.37,117.19
img_1028.npy,5.19,121.90
img_1029.npy,5.02,120.86
img_103.npy,5.34,120.72
img_1030.npy,4.93,124.37
img_1031.npy,5.30,112.58
img_1032.npy,5.25,109.86
img_1033.npy,5.11,113.24
img_1034.npy,5.35,111.78
img_1035.npy,5.43,111.67
img_1036.npy,5.31,116.16
img_1037.npy,5.35,119.33
img_1038.npy,5.57,118.59
img_1039.npy,5.20,119.07
img_104.npy,5.23,112.80
img_1040.npy,5.21,125.88
img_1041.npy,5.06,129.72
img_1042.npy,5.34,130.55
img_1043.npy,5.38,133.40
img_1044.npy,5.19,113.66
img_1045.npy,5.26,112.32
img_1046.npy,5.45,113.52
img_1047.npy,5.80,112.29
img_1048.npy,5.64,111.64
img_1049.npy,5.62,109.12
img_105.npy,5.12,110.52
img_1050.npy,5.54,108.52
img_1051.npy,5.13,112.30
img_1052.npy,5.35,113.11
img_1053.npy,5.31,112.90
img_1054.npy,5.46,112.59
