filename,time_s,peak_memory_mb
img_0.npy,48.24,3457.11
img_1.npy,47.72,3443.52
img_10.npy,48.06,3445.68
img_11.npy,50.09,3542.59
img_12.npy,42.76,3528.05
img_13.npy,42.18,3528.00
img_14.npy,48.17,3415.50
img_15.npy,42.42,3443.29
img_16.npy,37.06,3450.36
img_17.npy,35.70,3441.95
img_18.npy,35.22,3366.17
img_19.npy,26.26,3441.05
img_2.npy,28.16,3341.81
img_20.npy,26.80,3342.16
img_21.npy,38.30,3666.77
img_22.npy,38.78,3722.58
img_23.npy,23.99,3345.21
img_24.npy,27.58,3437.18
img_25.npy,26.36,3458.00
img_26.npy,24.71,3345.62
img_27.npy,24.22,3344.96
img_28.npy,23.96,3348.14
img_29.npy,27.03,3337.90
img_3.npy,24.04,3341.12
img_4.npy,24.15,3341.72
img_5.npy,34.69,3660.09
img_6.npy,42.10,3717.48
img_7.npy,25.97,3355.97
img_8.npy,24.37,3343.16
img_9.npy,27.50,3440.98
