filename,time_s,peak_memory_mb
img_0.npy,47.01,3457.43
img_1.npy,47.83,3437.48
img_10.npy,47.99,3441.39
img_11.npy,52.37,3535.76
img_12.npy,43.03,3538.17
img_13.npy,42.16,3555.23
img_14.npy,45.85,3443.15
img_15.npy,42.37,3416.93
img_16.npy,36.96,3427.27
img_17.npy,38.64,3435.35
img_18.npy,33.03,3443.28
img_19.npy,30.20,3404.54
img_2.npy,28.05,3444.52
img_20.npy,26.23,3444.54
img_21.npy,38.54,3770.07
img_22.npy,38.96,3832.90
img_23.npy,24.13,3441.12
img_24.npy,27.18,3543.29
img_25.npy,26.38,3557.73
img_26.npy,24.37,3446.24
img_27.npy,24.51,3442.53
img_28.npy,24.80,3441.97
img_29.npy,26.65,3432.14
img_3.npy,23.94,3439.68
img_4.npy,24.59,3433.07
img_5.npy,35.74,3769.64
img_6.npy,40.85,3822.02
img_7.npy,25.21,3458.36
img_8.npy,24.12,3445.03
img_9.npy,28.08,3539.95
