filename,time_s,peak_memory_mb
img_0.npy,14.74,2057.56
img_1.npy,14.64,2009.58
img_10.npy,18.66,2016.51
img_11.npy,12.47,2206.71
img_12.npy,17.81,2193.55
img_13.npy,17.04,2284.55
img_14.npy,11.68,2012.27
img_15.npy,16.36,2010.20
img_16.npy,16.76,2041.02
img_17.npy,13.82,2008.30
img_18.npy,12.81,2008.33
img_19.npy,16.83,2011.52
img_2.npy,8.55,2008.66
img_20.npy,11.87,2013.70
img_21.npy,17.60,2655.91
img_22.npy,24.07,2754.47
img_23.npy,9.61,2020.08
img_24.npy,8.99,2206.75
img_25.npy,14.37,2284.39
img_26.npy,12.63,2011.70
img_27.npy,14.97,2008.30
img_28.npy,11.53,2041.39
img_29.npy,10.48,2011.89
img_3.npy,10.64,2011.69
img_4.npy,10.27,2008.60
img_5.npy,17.40,2655.60
img_6.npy,19.59,2764.07
img_7.npy,6.46,2049.66
img_8.npy,7.76,2012.55
img_9.npy,12.07,2199.74
