filename,time_s,peak_memory_mb
img_0.npy,13.70,124.19
img_1.npy,17.60,114.30
img_10.npy,17.78,115.35
img_100.npy,17.89,114.56
img_1000.npy,17.51,114.39
img_10000.npy,17.62,118.01
img_10001.npy,17.13,116.05
img_10002.npy,17.61,119.88
img_10003.npy,18.25,124.95
img_10004.npy,18.05,128.63
img_10005.npy,17.17,119.91
img_10006.npy,14.18,119.60
img_10007.npy,13.62,115.72
img_10008.npy,13.67,117.13
img_10009.npy,14.77,115.11
img_1001.npy,14.92,115.24
img_10010.npy,14.44,114.41
img_10011.npy,14.59,116.88
img_10012.npy,14.46,117.53
img_10013.npy,14.60,119.63
img_10014.npy,14.72,114.33
img_10015.npy,14.53,116.26
img_10016.npy,14.79,112.93
img_10017.npy,15.28,118.21
img_10018.npy,15.20,116.75
img_10019.npy,14.91,111.09
img_1002.npy,14.08,113.43
img_10020.npy,15.21,110.53
img_10021.npy,14.44,119.29
img_10022.npy,14.59,112.54
img_10023.npy,14.97,114.15
img_10024.npy,15.22,114.80
img_10025.npy,14.22,115.16
img_10026.npy,11.18,115.40
img_10027.npy,11.20,115.07
img_10028.npy,10.84,115.03
img_10029.npy,11.20,114.20
img_1003.npy,11.06,114.75
img_10030.npy,10.86,115.30
img_10031.npy,11.25,115.46
img_10032.npy,11.65,115.56
img_10033.npy,11.38,116.61
img_10034.npy,10.38,122.37
img_10035.npy,10.19,136.38
img_10036.npy,10.45,126.35
img_10037.npy,10.63,123.11
img_10038.npy,10.35,131.45
img_10039.npy,10.46,124.38
img_1004.npy,10.62,128.30
img_10040.npy,11.17,129.30
img_10041.npy,10.97,133.20
img_10042.npy,11.14,130.74
img_10043.npy,10.87,136.19
img_10044.npy,10.86,131.28
img_10045.npy,10.69,119.35
img_10046.npy,10.54,125.21
img_10047.npy,10.39,125.07
img_10048.npy,10.59,130.88
img_10049.npy,10.83,128.78
img_1005.npy,10.62,128.33
img_10050.npy,10.84,121.00
img_10051.npy,10.71,131.50
img_10052.npy,10.98,133.60
img_10053.npy,10.57,120.13
img_10054.npy,10.99,121.12
img_10055.npy,11.25,123.27
img_10056.npy,10.83,121.63
img_10057.npy,10.55,122.10
img_10058.npy,10.53,129.40
img_10059.npy,10.96,129.95
img_1006.npy,10.72,125.23
img_10060.npy,10.29,125.01
img_10061.npy,10.35,118.14
img_10062.npy,10.66,131.11
img_10063.npy,10.52,123.74
img_10064.npy,10.56,120.48
img_10065.npy,10.78,126.84
img_10066.npy,10.87,118.69
img_10067.npy,10.44,126.02
img_10068.npy,10.44,120.49
img_10069.npy,10.71,119.23
img_1007.npy,11.07,120.23
img_10070.npy,10.67,129.07
img_10071.npy,11.00,128.54
img_10072.npy,10.91,120.26
img_10073.npy,11.15,130.41
img_10074.npy,10.97,128.16
img_10075.npy,10.78,119.40
img_10076.npy,10.75,125.93
img_10077.npy,10.99,125.98
img_10078.npy,10.91,131.05
img_10079.npy,10.43,122.09
img_1008.npy,10.98,128.60
img_10080.npy,10.76,127.97
img_10081.npy,10.53,125.62
img_10082.npy,11.00,129.14
img_10083.npy,9.94,125.66
img_10084.npy,10.45,128.83
img_10085.npy,11.00,131.09
img_10086.npy,10.39,124.18
img_10087.npy,10.84,126.42
img_10088.npy,11.29,122.63
img_10089.npy,10.99,119.65
img_1009.npy,10.97,133.88
img_10090.npy,10.73,125.13
img_10091.npy,10.66,124.33
img_10092.npy,10.60,124.86
img_10093.npy,10.99,120.17
img_10094.npy,10.76,122.72
img_10095.npy,10.58,121.85
img_10096.npy,11.43,117.24
img_10097.npy,11.40,118.43
img_10098.npy,10.97,132.94
img_10099.npy,11.01,126.70
img_101.npy,10.71,128.35
img_1010.npy,10.80,120.92
img_10100.npy,10.78,124.51
img_10101.npy,11.20,126.98
img_10102.npy,10.54,124.72
img_10103.npy,10.67,118.42
img_10104.npy,11.32,118.34
img_10105.npy,11.08,123.86
img_10106.npy,10.77,133.47
img_10107.npy,10.60,120.21
img_10108.npy,10.54,125.82
img_10109.npy,10.95,116.73
img_1011.npy,10.90,122.30
img_10110.npy,10.80,119.19
img_10111.npy,10.42,129.41
img_10112.npy,10.35,119.21
img_10113.npy,10.75,122.29
img_10114.npy,10.89,129.00
img_10115.npy,10.94,126.07
img_10116.npy,10.89,119.20
img_10117.npy,10.70,126.55
img_10118.npy,10.73,132.58
img_10119.npy,10.86,122.05
img_1012.npy,10.60,122.29
