filename,time_s,peak_memory_mb
img_0.npy,22.90,368.59
img_1.npy,26.03,336.21
img_10.npy,22.92,381.29
img_100.npy,26.07,363.98
img_101.npy,24.40,369.12
img_102.npy,23.74,375.00
img_103.npy,23.76,381.42
img_104.npy,24.78,362.05
img_105.npy,23.94,379.12
img_106.npy,23.08,371.07
img_107.npy,24.98,342.27
img_108.npy,23.58,380.95
img_109.npy,25.33,342.77
img_11.npy,24.09,370.50
img_110.npy,23.40,377.35
img_111.npy,25.71,343.00
img_112.npy,25.42,334.24
img_113.npy,24.46,370.78
img_114.npy,24.82,385.14
img_115.npy,24.27,359.63
img_116.npy,23.36,393.25
img_117.npy,24.98,346.54
img_118.npy,25.01,375.36
img_119.npy,24.44,381.59
img_12.npy,23.96,374.59
img_120.npy,23.69,369.12
img_121.npy,24.44,363.90
img_122.npy,24.80,337.10
img_123.npy,23.09,378.90
img_124.npy,25.99,347.56
img_125.npy,22.95,386.78
img_126.npy,23.97,374.32
img_127.npy,25.30,329.45
img_128.npy,23.52,380.16
img_129.npy,24.55,376.66
img_13.npy,24.10,371.76
img_130.npy,23.92,377.37
img_131.npy,24.36,348.81
img_132.npy,24.24,360.06
img_133.npy,24.38,367.18
img_134.npy,25.19,376.83
img_135.npy,24.47,380.78
img_136.npy,23.80,372.36
img_137.npy,24.43,374.72
img_138.npy,25.52,356.30
img_139.npy,24.31,385.99
img_14.npy,23.59,382.23
img_140.npy,23.39,381.20
img_141.npy,24.47,335.93
img_142.npy,24.18,340.83
img_143.npy,24.16,359.44
img_144.npy,24.15,364.23
img_145.npy,23.62,373.54
img_146.npy,24.15,377.00
img_147.npy,25.02,382.54
img_148.npy,24.41,376.45
img_149.npy,23.45,368.90
img_15.npy,24.62,376.89
img_150.npy,24.63,372.09
img_151.npy,23.66,376.65
img_152.npy,24.14,367.00
img_153.npy,24.45,341.82
img_154.npy,23.38,343.61
img_155.npy,24.93,342.88
img_156.npy,24.14,372.06
img_157.npy,24.93,366.31
img_158.npy,22.78,377.05
img_159.npy,23.87,346.80
img_16.npy,24.80,345.92
img_160.npy,22.47,359.11
img_161.npy,26.09,372.14
img_162.npy,24.58,393.73
img_163.npy,23.22,383.43
img_164.npy,24.26,375.87
img_165.npy,24.77,343.18
img_166.npy,23.54,387.93
img_167.npy,24.21,336.41
img_168.npy,24.02,360.00
img_169.npy,24.82,359.82
img_17.npy,24.67,378.80
img_170.npy,24.96,381.40
img_171.npy,23.52,369.18
img_172.npy,25.64,356.50
img_173.npy,23.37,384.50
img_174.npy,25.97,325.79
img_175.npy,23.57,377.12
img_176.npy,23.18,380.81
img_177.npy,24.98,331.45
img_178.npy,24.06,376.09
img_179.npy,23.32,369.09
img_18.npy,24.80,371.54
img_180.npy,24.46,378.77
img_181.npy,22.84,381.23
img_182.npy,24.56,336.56
img_183.npy,24.85,365.25
img_184.npy,23.34,380.89
img_185.npy,23.97,345.76
img_186.npy,24.06,357.45
img_187.npy,24.56,351.83
img_188.npy,24.68,353.20
img_189.npy,23.44,376.83
img_19.npy,25.53,355.21
img_190.npy,23.32,391.39
img_191.npy,25.01,330.94
img_192.npy,24.86,406.44
img_193.npy,23.73,368.49
img_194.npy,25.84,345.72
img_195.npy,22.39,394.32
img_196.npy,23.77,344.59
img_197.npy,26.06,355.48
img_198.npy,23.13,383.06
img_199.npy,25.28,357.45
img_2.npy,24.22,372.27
img_20.npy,23.81,362.74
img_200.npy,23.94,386.13
img_201.npy,25.04,343.29
img_202.npy,23.18,371.74
img_203.npy,24.82,351.37
img_204.npy,24.31,361.93
img_205.npy,23.91,375.67
img_206.npy,24.31,378.94
img_207.npy,24.16,377.64
img_208.npy,23.96,376.01
img_209.npy,24.62,384.24
img_21.npy,23.95,367.61
img_210.npy,24.06,370.88
img_211.npy,23.01,374.88
img_212.npy,24.42,348.91
img_213.npy,24.95,373.29
img_214.npy,23.92,336.61
img_215.npy,24.97,345.48
img_216.npy,23.23,371.17
img_217.npy,25.91,333.96
img_218.npy,23.71,374.02
img_219.npy,25.32,342.12
img_22.npy,22.99,374.05
img_220.npy,25.26,361.57
img_221.npy,24.27,358.56
img_222.npy,23.90,379.29
img_223.npy,23.84,348.52
img_224.npy,25.32,335.08
img_225.npy,23.67,385.15
img_226.npy,23.73,341.23
img_227.npy,25.75,343.29
img_228.npy,24.11,377.81
img_229.npy,23.42,392.26
img_23.npy,23.92,337.12
img_230.npy,25.53,348.94
img_231.npy,23.32,375.66
img_232.npy,22.55,369.73
img_233.npy,24.52,386.00
img_234.npy,25.11,345.41
img_235.npy,24.41,371.77
img_236.npy,22.89,357.83
img_237.npy,24.99,350.55
img_238.npy,23.01,362.21
img_239.npy,25.90,367.48
