filename,time_s,peak_memory_mb
img_0.npy,42.19,3052.95
img_1.npy,35.59,3034.98
img_2.npy,38.55,3133.80
img_3.npy,37.31,3058.30
img_4.npy,35.86,3075.41
img_5.npy,35.95,3076.01
img_6.npy,35.57,3100.24
img_7.npy,33.08,3079.65
img_8.npy,35.73,3089.85
img_9.npy,32.53,3069.05
