filename,time_s,peak_memory_mb
img_0.npy,13.67,126.57
img_1.npy,17.61,114.03
img_10.npy,18.16,114.04
img_100.npy,17.58,114.16
img_1000.npy,17.49,113.35
img_1001.npy,17.56,112.93
img_1002.npy,17.01,114.35
img_1003.npy,17.57,112.52
img_1004.npy,18.52,119.69
img_1005.npy,17.64,115.21
img_1006.npy,17.56,115.74
img_1007.npy,14.34,120.62
img_1008.npy,14.32,118.63
img_1009.npy,12.92,117.10
img_101.npy,14.75,114.75
img_1010.npy,14.47,114.70
img_1011.npy,14.97,112.53
img_1012.npy,14.65,113.46
img_1013.npy,14.45,113.98
img_1014.npy,14.38,113.96
img_1015.npy,14.77,117.98
img_1016.npy,14.47,113.19
img_1017.npy,14.64,117.00
img_1018.npy,15.30,113.00
img_1019.npy,15.08,113.77
img_102.npy,15.17,117.76
img_1020.npy,14.32,119.02
img_1021.npy,14.99,110.48
img_1022.npy,14.05,111.66
img_1023.npy,14.90,111.30
img_1024.npy,15.06,116.75
img_1025.npy,15.39,114.25
img_1026.npy,14.19,116.20
img_1027.npy,11.22,118.59
img_1028.npy,11.04,115.38
img_1029.npy,10.81,115.09
img_103.npy,11.39,115.70
img_1030.npy,10.88,112.57
img_1031.npy,10.86,113.47
img_1032.npy,11.26,114.34
img_1033.npy,11.33,113.05
img_1034.npy,10.93,114.31
img_1035.npy,10.52,117.23
img_1036.npy,10.43,116.77
img_1037.npy,10.81,127.74
img_1038.npy,10.69,130.52
img_1039.npy,10.51,129.64
img_104.npy,10.18,129.89
img_1040.npy,10.77,125.39
img_1041.npy,11.12,131.23
img_1042.npy,10.63,123.50
img_1043.npy,10.92,115.88
img_1044.npy,10.99,116.40
img_1045.npy,11.01,122.45
img_1046.npy,11.14,127.64
img_1047.npy,10.18,122.93
img_1048.npy,10.47,127.10
img_1049.npy,10.30,118.76
img_105.npy,10.76,118.84
img_1050.npy,11.23,131.91
img_1051.npy,10.55,125.93
img_1052.npy,10.81,134.52
img_1053.npy,10.61,119.80
img_1054.npy,10.99,119.46
img_1055.npy,10.98,126.11
img_1056.npy,11.27,130.64
img_1057.npy,10.68,126.84
img_1058.npy,10.36,122.16
img_1059.npy,10.70,120.79
img_106.npy,10.89,123.37
img_1060.npy,10.71,123.02
img_1061.npy,10.67,125.56
img_1062.npy,10.30,120.54
img_1063.npy,10.50,120.50
img_1064.npy,10.37,129.85
img_1065.npy,10.65,130.95
img_1066.npy,11.00,127.25
img_1067.npy,10.92,135.63
img_1068.npy,10.11,125.27
img_1069.npy,10.89,127.79
img_107.npy,10.63,125.83
img_1070.npy,10.80,132.04
img_1071.npy,10.82,123.96
img_1072.npy,10.62,124.15
img_1073.npy,11.01,134.02
img_1074.npy,11.17,117.23
img_1075.npy,11.31,135.89
img_1076.npy,10.82,138.07
img_1077.npy,10.89,134.02
img_1078.npy,10.32,124.31
img_1079.npy,11.01,129.75
img_108.npy,10.76,132.18
img_1080.npy,10.75,128.04
img_1081.npy,10.88,134.34
img_1082.npy,10.63,133.62
img_1083.npy,10.79,134.19
img_1084.npy,10.00,128.34
img_1085.npy,10.32,122.61
img_1086.npy,10.88,124.82
img_1087.npy,10.54,121.43
img_1088.npy,10.44,118.96
img_1089.npy,11.28,116.00
img_109.npy,11.40,117.18
img_1090.npy,10.52,120.97
img_1091.npy,11.05,121.23
img_1092.npy,10.57,120.39
img_1093.npy,11.17,128.68
img_1094.npy,10.66,125.89
img_1095.npy,10.81,127.17
img_1096.npy,11.08,132.95
img_1097.npy,11.50,133.44
img_1098.npy,10.72,120.73
img_1099.npy,10.66,124.31
img_11.npy,10.94,117.00
img_110.npy,10.98,122.71
img_1100.npy,10.62,121.47
img_1101.npy,11.09,120.89
img_1102.npy,11.03,121.17
img_1103.npy,10.74,124.19
img_1104.npy,10.62,124.25
img_1105.npy,11.30,118.14
img_1106.npy,10.72,119.34
img_1107.npy,11.10,119.73
img_1108.npy,10.51,130.77
img_1109.npy,10.67,132.72
img_111.npy,10.86,124.21
img_1110.npy,10.55,119.41
img_1111.npy,10.92,121.65
img_1112.npy,10.57,126.51
img_1113.npy,10.58,123.80
img_1114.npy,10.41,130.23
img_1115.npy,10.70,120.57
img_1116.npy,10.95,122.45
img_1117.npy,11.05,116.87
img_1118.npy,10.72,121.80
img_1119.npy,10.81,124.01
img_112.npy,10.48,127.66
img_1120.npy,11.01,127.68
img_1121.npy,10.07,120.66
img_1122.npy,10.67,128.19
img_1123.npy,10.60,127.79
img_1124.npy,10.81,121.62
img_1125.npy,10.74,128.18
img_1126.npy,11.04,131.91
img_1127.npy,10.02,124.58
img_1128.npy,11.02,117.14
img_1129.npy,11.43,117.64
img_113.npy,10.61,120.80
img_1130.npy,10.89,117.77
img_1131.npy,10.55,117.54
img_1132.npy,10.58,120.64
img_1133.npy,10.79,121.50
img_1134.npy,10.74,126.33
img_1135.npy,10.34,124.29
img_1136.npy,10.88,118.23
img_1137.npy,10.38,123.45
img_1138.npy,10.61,121.62
img_1139.npy,10.39,123.03
img_114.npy,11.22,126.00
img_1140.npy,10.92,124.13
img_1141.npy,11.03,115.78
img_1142.npy,10.96,116.92
img_1143.npy,10.92,115.97
img_1144.npy,10.54,116.44
img_1145.npy,10.89,129.40
img_1146.npy,10.16,123.05
img_1147.npy,10.90,121.89
img_1148.npy,10.51,124.12
img_1149.npy,10.42,118.09
img_115.npy,10.92,116.00
img_1150.npy,11.11,117.39
img_1151.npy,11.06,117.91
img_1152.npy,11.01,122.49
img_1153.npy,10.63,120.39
img_1154.npy,11.11,119.32
img_1155.npy,10.79,130.35
img_1156.npy,10.47,129.43
img_1157.npy,10.80,119.78
img_1158.npy,10.40,119.04
img_1159.npy,10.83,127.44
img_116.npy,10.31,128.57
img_1160.npy,10.77,125.91
img_1161.npy,10.78,129.66
img_1162.npy,10.27,119.05
img_1163.npy,10.04,123.77
img_1164.npy,11.36,125.70
img_1165.npy,10.60,123.95
img_1166.npy,10.94,131.20
img_1167.npy,10.31,125.88
img_1168.npy,10.52,123.45
img_1169.npy,10.68,128.34
img_117.npy,10.81,123.04
img_1170.npy,10.75,129.75
img_1171.npy,10.64,130.89
img_1172.npy,10.86,126.29
img_1173.npy,10.84,116.89
img_1174.npy,11.39,117.18
img_1175.npy,10.75,118.94
img_1176.npy,10.63,133.05
img_1177.npy,10.23,124.44
img_1178.npy,10.95,124.45
img_1179.npy,10.61,126.61
img_118.npy,10.67,118.39
img_1180.npy,10.75,135.60
img_1181.npy,10.79,130.79
img_1182.npy,10.40,126.40
img_1183.npy,11.24,127.73
img_1184.npy,10.67,128.00
img_1185.npy,10.65,124.48
img_1186.npy,10.67,128.72
img_1187.npy,10.79,124.57
img_1188.npy,10.34,122.25
img_1189.npy,10.84,125.06
img_119.npy,10.47,131.25
img_1190.npy,11.46,124.68
img_1191.npy,10.58,134.09
img_1192.npy,10.13,122.60
img_1193.npy,11.36,124.07
img_1194.npy,10.74,132.16
img_1195.npy,10.88,122.34
img_1196.npy,10.48,124.75
img_1197.npy,10.66,128.09
img_1198.npy,10.80,119.86
img_1199.npy,10.71,119.48
img_12.npy,11.15,126.50
img_120.npy,10.78,131.80
img_1200.npy,10.87,126.01
img_1201.npy,10.17,131.82
img_1202.npy,10.65,120.07
img_1203.npy,10.74,126.08
img_1204.npy,10.78,120.62
img_1205.npy,10.91,131.50
img_1206.npy,10.76,128.09
img_1207.npy,10.20,132.29
img_1208.npy,10.90,120.02
img_1209.npy,10.55,128.02
img_121.npy,11.05,119.41
img_1210.npy,10.76,125.38
img_1211.npy,10.77,126.25
img_1212.npy,10.60,124.86
img_1213.npy,11.19,131.65
img_1214.npy,11.15,133.38
img_1215.npy,10.69,127.40
img_1216.npy,10.93,129.15
img_1217.npy,10.91,125.97
img_1218.npy,10.16,129.65
img_1219.npy,11.11,123.23
img_122.npy,10.72,130.96
img_1220.npy,10.39,121.71
img_1221.npy,11.13,128.53
img_1222.npy,10.54,131.32
img_1223.npy,10.36,120.07
img_1224.npy,11.13,130.61
img_1225.npy,10.47,131.54
img_1226.npy,10.95,116.55
img_1227.npy,10.82,123.71
img_1228.npy,11.15,131.48
img_1229.npy,10.13,131.30
img_123.npy,11.04,124.17
img_1230.npy,10.75,127.17
img_1231.npy,11.21,123.33
img_1232.npy,11.12,123.57
img_1233.npy,10.77,122.39
img_1234.npy,11.24,122.32
img_1235.npy,10.38,123.80
img_1236.npy,10.55,119.50
img_1237.npy,10.81,119.44
img_1238.npy,10.18,127.73
img_1239.npy,10.52,119.59
img_124.npy,10.97,126.31
img_1240.npy,10.38,119.82
img_1241.npy,10.79,128.70
img_1242.npy,10.40,124.75
img_1243.npy,10.44,123.62
img_1244.npy,11.11,127.80
img_1245.npy,10.19,126.77
img_1246.npy,10.76,122.45
img_1247.npy,11.09,118.32
img_1248.npy,10.96,129.06
img_1249.npy,10.98,131.27
img_125.npy,10.51,124.41
img_1250.npy,10.78,131.33
img_1251.npy,10.71,124.03
img_1252.npy,11.08,132.39
img_1253.npy,10.27,128.84
img_1254.npy,10.47,124.70
img_1255.npy,10.22,121.07
img_1256.npy,10.75,119.62
img_1257.npy,11.08,122.57
img_1258.npy,10.33,120.21
img_1259.npy,10.68,123.16
img_126.npy,11.14,132.65
img_1260.npy,10.29,123.96
img_1261.npy,11.02,122.67
img_1262.npy,10.55,134.32
img_1263.npy,10.14,129.16
img_1264.npy,10.73,117.81
img_1265.npy,11.42,117.98
img_1266.npy,10.90,129.03
img_1267.npy,10.74,128.43
img_1268.npy,10.57,124.04
img_1269.npy,10.37,121.96
img_127.npy,10.83,123.44
